lat,lng,set
54.63409474,-6.88463924,RM
54.6341672,-1.64497705,RM
54.63429764,-6.74305655,RM
54.63451965,-1.65185235,RM
54.63527945,-5.67877917,RM
54.63547593,-1.65629044,RM
54.6357454,-1.64074941,RM
54.63627064,-2.12097874,RM
54.63653021,-6.74349874,RM
54.63656972,-5.53984726,RM
54.6367708,-1.82456054,RM
54.63700017,-5.53274181,RM
54.63914707,-6.79500981,RM
54.63932604,-2.077265,RM
54.63943368,-1.65755856,RM
54.63991235,-6.73527832,RM
54.64004363,-5.54276681,RM
54.64059563,-5.53500275,RM
54.64061616,-5.65357931,RM
54.6408778,-5.83593394,RM
54.64155805,-6.15540483,RM
54.64160574,-6.7582739,RM
54.64173118,-1.80108055,RM
54.64309572,-1.64046772,RM
54.64328121,-5.53229922,RM
54.64402244,-2.13307269,RM
54.64439555,-5.54955386,RM
54.64442226,-1.64846724,RM
54.64478935,-6.2433917,RM
54.64519045,-1.72688516,RM
54.64527666,-1.65495266,RM
54.64555025,-6.74526524,RM
54.64567047,-7.34148759,RM
54.64595016,-6.74224766,RM
54.64604619,-5.81204712,RM
54.6461127,-2.16517206,RM
54.64631374,-5.54090086,RM
54.64667506,-1.64135044,RM
54.64669481,-6.6592683,RM
54.64678539,-6.61621431,RM
54.64685922,-6.74674306,RM
54.64690596,-7.16984745,RM
54.64746249,-6.8624458,RM
54.64775396,-2.14683054,RM
54.64802797,-6.75553741,RM
54.64827835,-6.74497978,RM
54.64853227,-1.75579588,RM
54.64866275,-6.84028992,RM
54.64887247,-1.76422433,RM
54.64891518,-1.74534844,RM
54.64936478,-5.54246757,RM
54.64981248,-6.86972348,RM
54.65000467,-6.21420883,RM
54.65018283,-6.62265233,RM
54.65124871,-5.67514127,RM
54.65127556,-6.74552261,RM
54.65143686,-6.7368415,RM
54.65198481,-5.65275351,RM
54.65217411,-7.03354298,RM
54.65236653,-5.70263001,RM
54.65259439,-6.75056385,RM
54.65274636,-7.31189048,RM
54.65284808,-1.56679331,RM
54.65284916,-2.18024867,RM
54.65344857,-1.74302628,RM
54.65351564,-6.73976732,RM
54.65396741,-1.56317008,RM
54.65396983,-1.57651492,RM
54.654475,-6.74650861,RM
54.6545268,-1.71865444,RM
54.65474086,-6.20397538,RM
54.65504304,-7.7619511,RM
54.65505034,-7.61763076,RM
54.65513161,-1.59031308,RM
54.6551525,-5.65996316,RM
54.65594425,-5.80489768,RM
54.65612508,-7.42393221,RM
54.6567711,-5.64565824,RM
54.65679808,-5.6744833,RM
54.65721301,-6.80313688,RM
54.65852136,-1.5575719,RM
54.65863408,-1.74311759,RM
54.65884422,-5.70353522,RM
54.65903569,-1.55080779,RM
54.65927184,-7.33505395,RM
54.65939782,-6.56215231,RM
54.65948426,-5.64055699,RM
54.65977214,-1.71358028,RM
54.66028436,-5.56256246,RM
54.66039909,-1.62689061,RM
54.66081006,-5.67752444,RM
54.66084054,-5.64791824,RM
54.66099815,-6.8338328,RM
54.66120798,-5.6613199,RM
54.66165967,-1.5531972,RM
54.6617157,-1.63131218,RM
54.66199686,-6.21772769,RM
54.66207145,-6.1490351,RM
54.66218502,-5.65562165,RM
54.66235183,-1.5581504,RM
54.66245976,-6.9077274,RM
54.66252491,-1.72648996,RM
54.66309644,-2.2068036,RM
54.66316578,-5.67573141,RM
54.66346395,-6.18164381,RM
54.66403955,-6.71958859,RM
54.66404505,-1.60616062,RM
54.66437615,-1.5612601,RM
54.66448609,-1.73553066,RM
54.66525894,-5.6846181,RM
54.66538993,-1.61924815,RM
54.66588097,-1.70891723,RM
54.66650706,-1.73097489,RM
54.66858389,-2.2189562,RM
54.6686763,-7.68239498,RM
54.66882104,-7.48432143,RM
54.66980381,-1.53465654,RM
54.67022058,-6.11756785,RM
54.67082107,-1.69328329,RM
54.67166931,-7.13341288,RM
54.67176572,-6.93382845,RM
54.67180775,-7.56057359,RM
54.67273303,-7.62755504,RM
54.67380032,-1.63048948,RM
54.67409,-6.182068,RM
54.67422281,-1.82770234,RM
54.67438015,-1.70428194,RM
54.67449707,-1.81856757,RM
54.6745128,-1.5299816,RM
54.67507914,-1.60844204,RM
54.6758982,-2.22912201,RM
54.67632284,-1.77637859,RM
54.67731336,-7.72058592,RM
54.67781876,-1.77376499,RM
54.67916253,-1.48654951,RM
54.68102131,-1.53285328,RM
54.6812101,-4.40392553,RM
54.68127233,-7.05184393,RM
54.68127548,-1.73247483,RM
54.68190694,-1.74613483,RM
54.68223074,-7.25591831,RM
54.6823597,-1.643859,RM
54.68423583,-1.548746,RM
54.68427627,-1.53565441,RM
54.68495662,-1.5565556,RM
54.68587532,-1.56206766,RM
54.68608192,-6.75020183,RM
54.68660528,-1.54792864,RM
54.6875477,-7.56851294,RM
54.68772292,-5.87072523,RM
54.68812028,-1.69323053,RM
54.68837314,-1.54246415,RM
54.68966172,-1.7332419,RM
54.68973434,-6.58947484,RM
54.6901937,-1.54385537,RM
54.69040784,-1.55066325,RM
54.69156405,-1.54501905,RM
54.69178679,-6.67006442,RM
54.69241223,-6.19367222,RM
54.69295496,-1.74349061,RM
54.69347819,-7.46330528,RM
54.69368109,-6.66831192,RM
54.69409325,-7.13237657,RM
54.69464356,-2.27681122,RM
54.69474649,-1.75370352,RM
54.6953039,-1.74943354,RM
54.69542262,-6.66574224,RM
54.69654987,-1.68278718,RM
54.69662871,-6.14451435,RM
54.6975516,-5.85336312,RM
54.69758915,-1.50917196,RM
54.69795149,-1.51434996,RM
54.69921901,-4.36216893,RM
54.69940751,-6.59933031,RM
54.69990149,-1.6530931,RM
54.7005125,-4.36682289,RM
54.70079799,-6.18307624,RM
54.70095248,-6.1623435,RM
54.70175208,-1.52321163,RM
54.70181235,-6.7972476,RM
54.70235933,-7.59408904,RM
54.7024815,-1.65654706,RM
54.70309226,-1.51669387,RM
54.70351469,-1.69691641,RM
54.7038285,-6.17608335,RM
54.70483015,-1.51530758,RM
54.7048952,-1.78345328,RM
54.70519849,-5.87019728,RM
54.70543706,-6.18808184,RM
54.70550073,-1.70790447,RM
54.70572836,-1.74941591,RM
54.70665073,-7.51299039,RM
54.70665146,-1.69350984,RM
54.70695874,-7.70975544,RM
54.70725575,-6.22230587,RM
54.70729049,-6.18765783,RM
54.707928,-6.20877762,RM
54.70825668,-6.18078764,RM
54.70834067,-7.58572943,RM
54.70845098,-1.68385838,RM
54.7087457,-1.57192504,RM
54.70906359,-7.59228447,RM
54.70958351,-1.67711372,RM
54.70975989,-1.74774592,RM
54.71006139,-5.82729927,RM
54.71014879,-1.73212979,RM
54.71021932,-1.757102,RM
54.71034471,-1.7395629,RM
54.71064587,-1.69167933,RM
54.71072823,-6.17785285,RM
54.7111259,-7.55059111,RM
54.71125517,-6.21750673,RM
54.71149167,-1.68509196,RM
54.71165192,-1.69505532,RM
54.71201737,-1.71603741,RM
54.71221633,-1.76728762,RM
54.71230086,-3.48495189,RM
54.7123674,-1.73573168,RM
54.71255041,-1.75440286,RM
54.71328805,-1.74603217,RM
54.71335747,-6.20290516,RM
54.71349778,-1.50089297,RM
54.71417099,-6.21844953,RM
54.71421975,-1.74040733,RM
54.71443914,-1.50473096,RM
54.71499652,-6.22021347,RM
54.71500376,-1.74567996,RM
54.71509455,-1.68827722,RM
54.7151143,-1.49845159,RM
54.71515369,-7.59484556,RM
54.71528528,-1.75586099,RM
54.71530377,-6.18160487,RM
54.71620579,-7.14822827,RM
54.71684551,-1.53135511,RM
54.71726335,-1.7475752,RM
54.71766793,-7.23404112,RM
54.71771353,-7.17529053,RM
54.7179413,-7.37738753,RM
54.7180034,-1.75794036,RM
54.71822401,-6.21242075,RM
54.71843742,-7.05887515,RM
54.71850221,-7.55092844,RM
54.71855181,-4.45323348,RM
54.71866752,-6.19144918,RM
54.71866758,-6.37940957,RM
54.71905938,-1.47507012,RM
54.71942831,-7.38183394,RM
54.71950985,-1.9790416,RM
54.7199315,-6.22161131,RM
54.72034113,-1.75407638,RM
54.72036782,-6.19883891,RM
54.72219573,-6.98471302,RM
54.72228717,-6.22725104,RM
54.72299045,-6.19817931,RM
54.72361331,-1.47040011,RM
54.72458171,-1.58793657,RM
54.7250976,-5.83104301,RM
54.72527086,-7.41885401,RM
54.72535104,-1.51413129,RM
54.72552249,-7.09869246,RM
54.72619549,-6.22174052,RM
54.72680336,-1.68798559,RM
54.72722308,-1.95571602,RM
54.72731935,-1.58433755,RM
54.72825618,-5.77481361,RM
54.72938204,-1.82107127,RM
54.72994715,-4.41805706,RM
54.73005129,-1.75193687,RM
54.73073492,-5.79194259,RM
54.73095941,-6.41554049,RM
54.73124236,-1.6913523,RM
54.73151887,-6.26232211,RM
54.7320305,-5.96714674,RM
54.73211799,-1.47737056,RM
54.73237629,-4.41570089,RM
54.73238242,-7.45894118,RM
54.73295145,-6.22049748,RM
54.73356498,-5.80677217,RM
54.7335913,-6.18848642,RM
54.73373808,-1.74868422,RM
54.73398048,-5.8283479,RM
54.7346565,-4.41450066,RM
54.73525742,-4.41366647,RM
54.73605902,-2.1657868,RM
54.73615525,-2.1801995,RM
54.73705014,-2.15001152,RM
54.73743315,-2.14544683,RM
54.73747022,-4.55052903,RM
54.73750735,-4.41488781,RM
54.73828368,-1.7479106,RM
54.73894992,-1.4223312,RM
54.73943927,-2.1894089,RM
54.74159174,-1.41663968,RM
54.74181618,-6.38926186,RM
54.74245882,-2.20588791,RM
54.74248674,-1.42150424,RM
54.74260358,-5.79437168,RM
54.74287482,-6.00771115,RM
54.74439149,-6.32733687,RM
54.7444915,-6.5461871,RM
54.74523555,-6.30531175,RM
54.74580883,-1.41525867,RM
54.74691288,-6.60938462,RM
54.74734056,-1.40866529,RM
54.74796941,-6.64155801,RM
54.74858317,-1.44534203,RM
54.74889222,-1.6244624,RM
54.74926299,-6.61534551,RM
54.74957501,-6.32926648,RM
54.74977972,-6.31355559,RM
54.74984366,-6.6009751,RM
54.75037574,-2.22130872,RM
54.75042345,-1.42940783,RM
54.75134407,-6.60488389,RM
54.75137735,-2.01144962,RM
54.75229516,-6.61339371,RM
54.75260858,-6.53092318,RM
54.75282628,-5.70946311,RM
54.75293732,-1.43465513,RM
54.75309774,-6.60036583,RM
54.75319854,-5.99954583,RM
54.75415621,-6.4622896,RM
54.75458231,-6.61542797,RM
54.7547872,-6.37967526,RM
54.75491494,-6.60760357,RM
54.75493544,-6.43263812,RM
54.75541557,-1.624169,RM
54.75550975,-1.60847474,RM
54.75645519,-6.60560901,RM
54.75692266,-7.41979835,RM
54.75697943,-1.75857829,RM
54.75701988,-1.39242615,RM
54.75735616,-6.32672448,RM
54.75788532,-6.61045305,RM
54.7587727,-1.73508792,RM
54.75889651,-4.58005886,RM
54.75890829,-4.58414781,RM
54.75939298,-1.72706553,RM
54.75952542,-7.14602924,RM
54.76006667,-7.45661453,RM
54.76025648,-1.39270403,RM
54.76068499,-1.38677682,RM
54.76072962,-4.58347111,RM
54.76073344,-6.50547715,RM
54.76106917,-6.61469381,RM
54.76114738,-2.22789438,RM
54.76185985,-6.80921568,RM
54.76316278,-1.38450146,RM
54.76452336,-6.5017329,RM
54.76476238,-7.16143908,RM
54.76531206,-1.39914044,RM
54.76585796,-1.65127073,RM
54.76593211,-6.84573152,RM
54.76768135,-6.41792788,RM
54.76774987,-1.50519957,RM
54.76782747,-1.70246696,RM
54.76811743,-1.64638641,RM
54.76815072,-7.24943226,RM
54.76815121,-7.20442187,RM
54.76831305,-1.57819797,RM
54.76888147,-1.65267471,RM
54.76943728,-6.43833958,RM
54.76944606,-6.4383237,RM
54.76971252,-2.24578636,RM
54.7700044,-6.67301555,RM
54.77055795,-7.12228791,RM
54.77072176,-1.46843304,RM
54.77157178,-1.89669379,RM
54.77170614,-1.71600857,RM
54.77298073,-6.35173675,RM
54.7743185,-7.10705555,RM
54.77489418,-7.45585628,RM
54.77693767,-1.71276945,RM
54.77718498,-6.42195521,RM
54.7783557,-6.5593332,RM
54.78105983,-6.40226629,RM
54.78108069,-7.08506998,RM
54.78139542,-6.54455238,RM
54.78359296,-6.80668069,RM
54.7839923,-6.509096,RM
54.78472126,-7.47204441,RM
54.78504931,-1.8181826,RM
54.7852551,-6.25179431,RM
54.78586061,-4.57138581,RM
54.78593494,-7.46002904,RM
54.78600524,-1.73663614,RM
54.78673778,-7.48984682,RM
54.78797954,-1.72328109,RM
54.7879944,-6.32104393,RM
54.79023261,-1.7342138,RM
54.79086025,-4.36920717,RM
54.7922006,-6.78780204,RM
54.79310071,-7.5423749,RM
54.79336809,-6.60315677,RM
54.7936716,-6.78219205,RM
54.79390631,-1.66777979,RM
54.79442292,-6.39847392,RM
54.79529724,-1.67035023,RM
54.79543115,-6.6154155,RM
54.79558576,-6.73141637,RM
54.79612808,-4.6121174,RM
54.79613501,-6.43256768,RM
54.79680355,-1.66581183,RM
54.7986539,-1.39760404,RM
54.80030523,-6.58008957,RM
54.80046663,-4.51922197,RM
54.80116378,-1.57959838,RM
54.80208316,-6.3499767,RM
54.80268984,-6.41570475,RM
54.80298964,-1.41874291,RM
54.80375646,-1.43267067,RM
54.80435344,-7.23804667,RM
54.80441176,-1.4441736,RM
54.80519837,-7.47319245,RM
54.80581497,-6.21017223,RM
54.80600159,-1.4362019,RM
54.80607952,-1.65682097,RM
54.80659812,-1.55615889,RM
54.80798179,-5.86381167,RM
54.80826816,-6.22120066,RM
54.80835765,-6.51872845,RM
54.80868797,-6.25880838,RM
54.8107206,-1.46831287,RM
54.81117525,-1.4434273,RM
54.81143728,-1.76760525,RM
54.81180722,-6.704792,RM
54.81200472,-1.45192711,RM
54.81251696,-6.61060007,RM
54.81282723,-1.50757442,RM
54.81322264,-1.44900087,RM
54.81365359,-1.51641823,RM
54.81396469,-4.55038386,RM
54.81449346,-1.45982942,RM
54.81606933,-1.50047017,RM
54.81616026,-1.45076602,RM
54.81638927,-6.83043227,RM
54.81791841,-4.48550131,RM
54.81817702,-1.45559407,RM
54.81888625,-7.47064967,RM
54.82072785,-7.47067223,RM
54.82126627,-1.48392451,RM
54.82153278,-1.45243626,RM
54.82165468,-7.22949096,RM
54.822331,-1.75054735,RM
54.82233341,-7.48261489,RM
54.82273153,-1.74436608,RM
54.82278251,-7.45791922,RM
54.82444837,-6.84648966,RM
54.82461764,-1.48167162,RM
54.82477268,-5.74940023,RM
54.82499043,-6.28885446,RM
54.8251214,-1.59265755,RM
54.8252782,-1.44802744,RM
54.82568241,-1.45395222,RM
54.8265707,-7.45533231,RM
54.82667723,-1.62951614,RM
54.82713832,-6.16708773,RM
54.82722074,-7.46210742,RM
54.82779081,-5.81322828,RM
54.82786913,-4.73654288,RM
54.82797774,-1.44881563,RM
54.8283941,-1.70890232,RM
54.82841006,-6.76877556,RM
54.82843661,-6.14139783,RM
54.8288684,-1.86775074,RM
54.82914133,-6.10966436,RM
54.82993327,-6.16061142,RM
54.8300387,-1.4574738,RM
54.83113486,-1.44944203,RM
54.83132413,-1.79233614,RM
54.83145427,-1.7034474,RM
54.83183456,-1.87692571,RM
54.83199516,-7.23248403,RM
54.83214361,-1.63036903,RM
54.83224779,-1.45711728,RM
54.83241702,-6.74686632,RM
54.83265389,-4.45759824,RM
54.83276201,-1.473908,RM
54.83346466,-1.88050136,RM
54.83399837,-1.46685509,RM
54.83431403,-1.67948255,RM
54.83462502,-1.87272937,RM
54.83538229,-1.48349544,RM
54.83555828,-7.45838598,RM
54.83595903,-2.07989884,RM
54.83611639,-1.66147062,RM
54.83734806,-7.24377486,RM
54.83737808,-7.28123548,RM
54.83767719,-1.86969932,RM
54.83772696,-1.45652998,RM
54.83792064,-6.59325973,RM
54.83866646,-6.44737189,RM
54.83871617,-6.3299899,RM
54.83873141,-4.46066216,RM
54.83905015,-1.53971914,RM
54.83951251,-1.86341865,RM
54.83981811,-1.87173214,RM
54.84078447,-1.49448178,RM
54.8409133,-1.73285353,RM
54.84120231,-1.50209077,RM
54.84169145,-1.54669611,RM
54.8417131,-1.8624614,RM
54.84188362,-6.71573661,RM
54.841914,-6.37831758,RM
54.84224215,-1.64468025,RM
54.84228527,-1.4966586,RM
54.84241541,-1.47020106,RM
54.84245149,-1.47023173,RM
54.84289395,-5.86466027,RM
54.84294946,-1.46289094,RM
54.84310032,-1.47895898,RM
54.84311716,-4.21775825,RM
54.84326437,-1.47117096,RM
54.8433694,-3.87203896,RM
54.84340034,-7.36225674,RM
54.84352848,-4.28044196,RM
54.84381642,-6.67162106,RM
54.84402973,-6.67141168,RM
54.84541278,-1.46720301,RM
54.84544558,-1.97467921,RM
54.84566718,-6.67492283,RM
54.84583483,-1.47747549,RM
54.84594186,-6.67539643,RM
54.84598983,-1.60963983,RM
54.84612809,-1.85698039,RM
54.84624902,-1.49682731,RM
54.84635335,-1.50693287,RM
54.84671131,-1.53153399,RM
54.84695147,-6.66996121,RM
54.84755922,-1.48354244,RM
54.8483257,-1.51245307,RM
54.84909313,-5.78887426,RM
54.84923799,-1.48738338,RM
54.84958451,-6.27205636,RM
54.84962537,-1.89358262,RM
54.85060626,-6.68466309,RM
54.85074688,-1.48294105,RM
54.85077368,-2.35670294,RM
54.85081645,-5.84016752,RM
54.8511194,-1.81935005,RM
54.85116269,-6.36390193,RM
54.85124978,-1.4765645,RM
54.85143256,-5.82185286,RM
54.8516532,-1.70982527,RM
54.85181337,-5.82806126,RM
54.85183101,-5.8135313,RM
54.85207262,-6.35611083,RM
54.85216083,-6.3693113,RM
54.85225804,-1.51376072,RM
54.85293546,-6.30132732,RM
54.85350556,-1.66813167,RM
54.85374738,-6.26158545,RM
54.85394627,-6.2755292,RM
54.85407293,-1.51817805,RM
54.85407649,-6.32786024,RM
54.85432715,-6.27767744,RM
54.85488145,-1.70326015,RM
54.85521435,-1.75152848,RM
54.85526359,-1.48001725,RM
54.85629063,-1.47434966,RM
54.8564209,-1.80174032,RM
54.85706044,-1.68014352,RM
54.8574555,-1.84598972,RM
54.85746725,-6.2919954,RM
54.85774702,-1.73797634,RM
54.85777785,-1.85229725,RM
54.85802749,-6.44743772,RM
54.85803247,-4.46015497,RM
54.85804515,-6.2725199,RM
54.85807117,-6.27687932,RM
54.85822587,-2.01472064,RM
54.85832626,-6.26325724,RM
54.85837394,-6.27985651,RM
54.85840306,-6.26297362,RM
54.8586919,-1.72633376,RM
54.85876111,-1.69143943,RM
54.8589204,-6.32146148,RM
54.85907262,-1.74866965,RM
54.85907569,-1.80974983,RM
54.85933895,-6.28901954,RM
54.85934938,-1.47720741,RM
54.85942443,-1.70525195,RM
54.8595705,-1.80443545,RM
54.85998259,-1.69473267,RM
54.86065716,-6.30164118,RM
54.86071318,-1.84256567,RM
54.86091101,-1.8497777,RM
54.86097136,-6.27739417,RM
54.86101539,-1.86203754,RM
54.86111164,-1.85976276,RM
54.86114167,-1.84737776,RM
54.86143909,-1.74155109,RM
54.86178664,-1.80788322,RM
54.86181696,-1.70613809,RM
54.86188131,-1.92847801,RM
54.86198743,-6.28825322,RM
54.86207925,-1.68181751,RM
54.86219045,-1.48807604,RM
54.86246977,-1.72001427,RM
54.8625616,-1.85478802,RM
54.86273655,-1.48122981,RM
54.86278457,-6.28108603,RM
54.86291849,-1.69013022,RM
54.86316644,-1.68520525,RM
54.86349154,-1.858477,RM
54.86380171,-1.74543088,RM
54.86399192,-6.27562991,RM
54.86435675,-6.27918118,RM
54.86473412,-7.08298917,RM
54.86490649,-6.27045079,RM
54.86497736,-6.62286049,RM
54.86506264,-1.50019221,RM
54.86514332,-1.73820887,RM
54.86523482,-1.70739082,RM
54.86524194,-4.44591323,RM
54.86528115,-1.85203617,RM
54.86536158,-7.35339094,RM
54.86564159,-1.81352054,RM
54.86577663,-5.82008227,RM
54.86582148,-6.27477298,RM
54.86607701,-1.69181987,RM
54.86614527,-6.27922959,RM
54.86653147,-1.86067882,RM
54.86654281,-1.69839134,RM
54.86725371,-1.70612975,RM
54.86727023,-1.48865054,RM
54.86730937,-4.44368503,RM
54.86746029,-1.90062509,RM
54.86770781,-6.28489536,RM
54.86784735,-1.4955769,RM
54.86786173,-7.12456673,RM
54.867909,-1.84785084,RM
54.8681312,-1.70113737,RM
54.86832746,-1.67601884,RM
54.86845287,-1.6229009,RM
54.86870871,-1.48032735,RM
54.86896077,-1.68447456,RM
54.86902456,-1.81035748,RM
54.86909126,-1.69690766,RM
54.86935395,-1.47157763,RM
54.86943127,-6.27148764,RM
54.86949837,-6.50823083,RM
54.86955375,-7.02144756,RM
54.87008348,-1.74989453,RM
54.8703763,-1.85193964,RM
54.87086289,-6.28247136,RM
54.87110815,-1.58822079,RM
54.87156842,-1.4601733,RM
54.87215239,-1.67816979,RM
54.87232476,-1.68220437,RM
54.87258192,-6.29352158,RM
54.87258779,-6.52358597,RM
54.87266759,-1.63470468,RM
54.87300829,-6.4797638,RM
54.87355587,-7.31285222,RM
54.87398551,-1.84215562,RM
54.87418448,-6.31434593,RM
54.87422175,-1.77042365,RM
54.87426546,-6.26272749,RM
54.87429701,-6.2712326,RM
54.87472832,-6.2800946,RM
54.87489705,-1.50097447,RM
54.8750528,-1.49300911,RM
54.87538166,-1.90616913,RM
54.87544766,-6.29095439,RM
54.87553433,-1.4878291,RM
54.8758004,-1.69903916,RM
54.8761435,-1.70335346,RM
54.87640775,-1.60097725,RM
54.87647812,-7.21827219,RM
54.8768117,-1.6867198,RM
54.87685125,-1.75039813,RM
54.87703208,-1.69207922,RM
54.87726412,-7.11057545,RM
54.87738843,-5.83231054,RM
54.8775294,-1.50963839,RM
54.87758918,-6.39182663,RM
54.87808143,-6.63213557,RM
54.87832992,-4.81163668,RM
54.87848782,-6.64112723,RM
54.87878915,-1.65692085,RM
54.87889164,-7.2623153,RM
54.87921499,-4.81417745,RM
54.87956603,-1.75525967,RM
54.87957567,-1.82932244,RM
54.87981384,-1.71245977,RM
54.88022015,-4.18864817,RM
54.88026865,-1.8176457,RM
54.88028494,-6.26211005,RM
54.880916,-6.7190604,RM
54.88129415,-6.27808522,RM
54.88131,-4.80328401,RM
54.88179995,-1.71250799,RM
54.88201943,-4.18406863,RM
54.88264048,-4.18751658,RM
54.88281309,-1.69317303,RM
54.88349708,-4.18187232,RM
54.88359885,-1.81516792,RM
54.88375093,-1.74949823,RM
54.88391374,-7.16660032,RM
54.88466387,-1.73504288,RM
54.88503828,-7.33094968,RM
54.88527732,-6.3701085,RM
54.88540633,-1.81012478,RM
54.88556994,-7.00916995,RM
54.88623563,-1.82377612,RM
54.88679031,-1.72544206,RM
54.88699453,-1.66690579,RM
54.88746054,-6.35082028,RM
54.88849153,-6.35529776,RM
54.88862458,-6.21948376,RM
54.88997456,-1.71891954,RM
54.89059559,-1.5663677,RM
54.8910292,-1.83954792,RM
54.89107506,-1.93976044,RM
54.89128004,-2.94346493,RM
54.89140175,-1.84269566,RM
54.89251771,-7.01849063,RM
54.89298979,-6.21268225,RM
54.89346193,-5.02653727,RM
54.8935318,-1.71067832,RM
54.8936215,-1.56066004,RM
54.89364451,-6.20408025,RM
54.89365327,-2.2546018,RM
54.89369123,-1.96607421,RM
54.89413329,-6.41956663,RM
54.89422924,-1.84023683,RM
54.89444872,-2.92406458,RM
54.89496858,-2.12665025,RM
54.89519847,-4.1799631,RM
54.89582228,-2.24424688,RM
54.89598495,-1.85742779,RM
54.8962159,-6.58171958,RM
54.89673335,-1.57144728,RM
54.89749698,-1.81865946,RM
54.897498,-4.04678761,RM
54.89781586,-7.09216623,RM
54.89811855,-6.28424179,RM
54.89813902,-1.57766952,RM
54.89862845,-6.37689581,RM
54.89888934,-1.56365899,RM
54.89893212,-5.86057203,RM
54.89952556,-5.03178184,RM
54.89969262,-6.11583807,RM
54.89970473,-7.42137796,RM
54.89984502,-6.00225702,RM
54.90076611,-6.07090329,RM
54.90106655,-2.25050063,RM
54.9012878,-1.57353533,RM
54.90148079,-1.56459783,RM
54.90217157,-2.28333363,RM
54.90221252,-1.57843782,RM
54.90353156,-5.02364232,RM
54.90378089,-5.01180331,RM
54.90474843,-6.02243983,RM
54.90554351,-2.25823271,RM
54.90556597,-5.01558777,RM
54.90614771,-1.57819399,RM
54.90751499,-5.00551318,RM
54.90809272,-3.91806577,RM
54.90881256,-1.88707902,RM
54.90920504,-6.66485267,RM
54.90960562,-5.03711222,RM
54.91102149,-4.46468271,RM
54.91103507,-7.37311497,RM
54.91171188,-7.15300632,RM
54.91198423,-4.60713709,RM
54.91207417,-7.19573734,RM
54.91274826,-7.15995445,RM
54.91351045,-6.4445534,RM
54.91367535,-4.60876009,RM
54.91423999,-2.042648,RM
54.9143381,-7.16776473,RM
54.91482261,-2.11431134,RM
54.91646425,-3.96396202,RM
54.91654249,-6.40677322,RM
54.9166642,-6.91095614,RM
54.91885196,-6.59775139,RM
54.91905829,-3.97747661,RM
54.92007985,-6.10844326,RM
54.92033679,-4.64532129,RM
54.92287927,-2.285804,RM
54.92312241,-2.09779636,RM
54.92467843,-6.48013953,RM
54.92786664,-7.02636508,RM
54.92837881,-6.92717457,RM
54.92839666,-6.29972328,RM
54.92918854,-6.92223921,RM
54.92966174,-6.32157357,RM
54.9303477,-2.05432223,RM
54.93119306,-2.3037158,RM
54.93216072,-7.04563692,RM
54.93361364,-6.55269459,RM
54.93471395,-6.36330335,RM
54.93594623,-3.93339427,RM
54.93723337,-6.67717078,RM
54.93882258,-3.93225219,RM
54.93947696,-7.38410912,RM
54.94116508,-2.08836536,RM
54.9415775,-4.41805444,RM
54.94206315,-7.23531862,RM
54.94210268,-3.93567263,RM
54.94290039,-3.9193797,RM
54.94347388,-6.25112845,RM
54.94351812,-2.111786,RM
54.94422258,-4.85267171,RM
54.94456579,-2.26892661,RM
54.94489419,-1.46548301,RM
54.94501992,-1.46546573,RM
54.94508215,-1.5146087,RM
54.94519236,-3.93468132,RM
54.9468955,-3.92704952,RM
54.94812712,-3.92192426,RM
54.94825371,-6.61015003,RM
54.94861037,-1.53678274,RM
54.95087234,-6.55884836,RM
54.9513038,-6.55508683,RM
54.95229389,-6.55222606,RM
54.9523668,-4.70047002,RM
54.95256922,-4.49112295,RM
54.95298752,-6.97020718,RM
54.95324907,-6.35343369,RM
54.95331577,-4.48187579,RM
54.95363992,-6.5649775,RM
54.9536645,-4.49119074,RM
54.95394528,-4.44550612,RM
54.95453976,-6.55600095,RM
54.9549146,-1.72502513,RM
54.95577031,-2.10741664,RM
54.95608496,-4.48360858,RM
54.95690011,-6.48207658,RM
54.95723274,-6.6447614,RM
54.9572436,-7.35783166,RM
54.95755319,-6.39514341,RM
54.95758957,-4.48256113,RM
54.95878299,-4.48574337,RM
54.95879712,-1.94290779,RM
54.95912256,-3.98327136,RM
54.96016656,-4.4831419,RM
54.96069062,-4.06029408,RM
54.96077094,-4.47643051,RM
54.96189609,-7.35602455,RM
54.96192487,-4.48990558,RM
54.96288658,-1.71004006,RM
54.96316894,-7.26378427,RM
54.96321408,-6.22525686,RM
54.96332728,-4.48550857,RM
54.96442835,-4.48265501,RM
54.96550663,-2.21819593,RM
54.96562758,-5.95355003,RM
54.96601552,-6.28906171,RM
54.96647846,-2.03847085,RM
54.96666096,-1.5019156,RM
54.96734323,-4.49000657,RM
54.96803471,-1.67412414,RM
54.96866161,-5.01701996,RM
54.96923407,-2.33046388,RM
54.96931818,-2.12929008,RM
54.9698447,-4.48197365,RM
54.97019759,-1.67307567,RM
54.97027235,-2.15120898,RM
54.97084656,-1.6805841,RM
54.97111031,-5.01978237,RM
54.97157766,-1.91559953,RM
54.97184328,-1.69073008,RM
54.97226426,-1.6663885,RM
54.97239754,-2.00070376,RM
54.97273829,-7.28225432,RM
54.97279181,-3.92805547,RM
54.97334447,-1.67370625,RM
54.97363832,-1.70430749,RM
54.97467085,-1.67572643,RM
54.97485657,-2.35995859,RM
54.97508549,-1.68303448,RM
54.97522515,-1.66800436,RM
